user_id,month,year,country,distance
70692,8,2015,Brasil,448
70762,12,2014,Brasil,112
70796,2,2015,Brasil,351
70840,4,2015,Brasil,330
70906,12,2014,Brasil,218
71044,1,2015,Brasil,348
71103,8,2015,Brasil,580
71220,12,2014,Brasil,1287
71237,2,2015,Brasil,220
71329,3,2015,Brasil,428
71366,2,2015,Brasil,106
71559,2,2015,Brasil,464
71588,12,2014,Brasil,1
71639,12,2014,Brasil,436
71774,6,2015,Brasil,336
71778,3,2015,Brasil,444
71821,1,2015,Brasil,330
71978,2,2015,Brasil,113
71999,2,2015,Brasil,1320
72060,12,2014,Brasil,666
72151,1,2015,Brasil,220
72152,4,2015,Brasil,288
72196,3,2015,Brasil,336
72310,6,2015,Brasil,226
72314,4,2015,Brasil,452
72318,12,2014,Brasil,333
72382,6,2015,Brasil,476
72447,9,2015,Brasil,118
72511,3,2015,Brasil,1554
72675,4,2015,Brasil,202
72706,5,2015,Brasil,336
72715,12,2014,Brasil,96
72963,2,2015,Brasil,530
72980,1,2015,Brasil,115
72982,12,2014,Brasil,94
73015,1,2015,Brasil,345
73121,8,2015,Brasil,330
73337,5,2015,Brasil,117
73432,1,2015,Brasil,472
73522,12,2014,Brasil,107
73628,3,2015,Brasil,1232
73712,1,2015,Brasil,234
73777,8,2015,Brasil,112
73803,2,2015,Brasil,357
73948,9,2015,Brasil,336
73981,7,2015,Brasil,224
74085,1,2015,Brasil,585
74144,12,2014,Brasil,351
74229,8,2015,Brasil,432
74372,1,2015,Brasil,236
74444,4,2015,Brasil,327
74536,12,2014,Brasil,428
74574,12,2014,Brasil,444
74718,12,2014,Brasil,111
74745,12,2014,Brasil,182
74764,12,2014,Brasil,339
74828,12,2014,Brasil,315
74895,12,2014,Brasil,666
74977,3,2015,Brasil,224
74999,8,2015,Brasil,230
75081,12,2014,Brasil,112
75124,9,2015,Brasil,115
75192,3,2015,Brasil,324
75208,12,2014,Brasil,575
75406,2,2015,Brasil,105
75433,12,2014,Brasil,339
75483,12,2014,Brasil,436
75485,12,2014,Brasil,186
75500,4,2015,Brasil,224
75544,12,2014,Brasil,222
75554,12,2014,Brasil,312
75617,12,2014,Brasil,123
75635,12,2014,Brasil,32
75744,12,2014,Brasil,224
75771,12,2014,Brasil,351
75776,12,2014,Brasil,95
75901,9,2015,Brasil,448
75927,2,2015,Brasil,363
76084,1,2015,Brasil,333
76206,6,2015,Brasil,224
76216,9,2015,Brasil,420
76224,12,2014,Brasil,312
76244,1,2015,Brasil,384
76309,1,2015,Brasil,114
76313,2,2015,Brasil,226
76349,2,2015,Brasil,276
76380,1,2015,Brasil,116
76514,2,2015,Brasil,115
76516,12,2014,Brasil,468
76522,8,2015,Brasil,615
76549,12,2014,Brasil,220
76575,12,2014,Brasil,428
76578,12,2014,Brasil,456
76643,12,2014,Brasil,234
76659,9,2015,Brasil,115
76683,2,2015,Brasil,230
76723,6,2015,Brasil,396
76735,12,2014,Brasil,26
76963,9,2015,Brasil,222
77009,1,2015,Brasil,444
77033,12,2014,Brasil,321
77058,1,2015,Brasil,198
77203,8,2015,Brasil,345
77309,7,2015,Brasil,116
77329,2,2015,Brasil,90
77423,6,2015,Brasil,345
78546,1,2015,Brasil,226
78681,12,2014,Brasil,196
78710,1,2015,Brasil,110
79148,3,2015,Brasil,119
79179,1,2015,Brasil,111
79540,7,2015,Brasil,460
79553,2,2015,Brasil,282
79978,12,2014,Brasil,351
80056,7,2015,Brasil,96
80172,12,2014,Brasil,452
80280,12,2014,Brasil,432
80421,12,2014,Brasil,222
80428,8,2015,Brasil,112
80537,6,2015,Brasil,230
80605,8,2015,Brasil,123
80918,4,2015,Brasil,222
81206,12,2014,Brasil,550
81253,4,2015,Brasil,330
81267,12,2014,Brasil,330
81402,12,2014,Brasil,117
81524,7,2015,Brasil,495
81536,9,2015,Brasil,368
81588,12,2014,Brasil,270
81885,2,2015,Brasil,224
81918,2,2015,Brasil,100
82042,4,2015,Brasil,360
82171,8,2015,Brasil,36
82245,12,2014,Brasil,220
82248,12,2014,Brasil,440
82252,12,2014,Brasil,324
82396,9,2015,Brasil,196
83013,3,2015,Brasil,94
83175,7,2015,Brasil,216
83181,2,2015,Brasil,202
83275,6,2015,Brasil,396
83982,1,2015,Brasil,285
84429,4,2015,Brasil,224
85460,12,2014,Brasil,92
85821,2,2015,Brasil,468
85969,1,2015,Brasil,452
85981,6,2015,Brasil,396
87550,1,2015,Brasil,216
87657,1,2015,Brasil,288
87769,1,2015,Brasil,212
88016,6,2015,Brasil,224
88174,1,2015,Brasil,26
88281,1,2015,Brasil,368
88421,2,2015,Brasil,220
88769,2,2015,Brasil,113
89547,2,2015,Brasil,110
90038,1,2015,Brasil,122
90067,8,2015,Brasil,342
90308,1,2015,Brasil,282
91163,9,2015,Brasil,218
91365,2,2015,Brasil,484
91594,3,2015,Brasil,282
92409,3,2015,Brasil,94
93782,7,2015,Brasil,250
93974,1,2015,Brasil,1504
94024,1,2015,Brasil,212
94080,4,2015,Brasil,242
94301,1,2015,Brasil,118
94634,4,2015,Brasil,321
94765,3,2015,Brasil,735
94797,4,2015,Brasil,342
95319,4,2015,Brasil,324
95350,6,2015,Brasil,336
95582,1,2015,Brasil,210
95654,1,2015,Brasil,220
95900,2,2015,Brasil,188
96153,1,2015,Brasil,444
96309,8,2015,Brasil,86
96925,1,2015,Brasil,333
96930,1,2015,Brasil,115
98025,8,2015,Brasil,484
99030,5,2015,Brasil,306
99768,5,2015,Brasil,114
100623,3,2015,Brasil,220
100916,1,2015,Brasil,218
100919,1,2015,Brasil,484
100977,8,2015,Brasil,333
102557,9,2015,Brasil,336
102645,6,2015,Brasil,468
103149,1,2015,Brasil,324
103588,1,2015,Brasil,104
103705,1,2015,Brasil,468
103706,1,2015,Brasil,348
104110,2,2015,Brasil,103
104956,6,2015,Brasil,200
105720,1,2015,Brasil,186
107177,1,2015,Brasil,226
107843,4,2015,Brasil,327
107885,1,2015,Brasil,444
108220,1,2015,Brasil,184
109625,2,2015,Brasil,33
110453,2,2015,Brasil,56
111007,2,2015,Brasil,756
111291,1,2015,Brasil,244
112424,2,2015,Brasil,5
112705,1,2015,Brasil,240
113005,2,2015,Brasil,113
113807,7,2015,Brasil,363
113934,2,2015,Brasil,12
113966,4,2015,Brasil,234
114508,8,2015,Brasil,768
114627,9,2015,Brasil,324
114971,9,2015,Brasil,288
116507,3,2015,Brasil,408
116517,9,2015,Brasil,198
116602,9,2015,Brasil,198
116959,7,2015,Brasil,369
116970,4,2015,Brasil,107
116996,2,2015,Brasil,339
119175,2,2015,Brasil,93
119261,2,2015,Brasil,222
120895,9,2015,Brasil,232
121727,6,2015,Brasil,369
121750,7,2015,Brasil,224
122575,2,2015,Brasil,218
123625,2,2015,Brasil,104
123654,2,2015,Brasil,376
124346,9,2015,Brasil,693
125056,2,2015,Brasil,327
125464,2,2015,Brasil,95
126666,2,2015,Brasil,345
126878,2,2015,Brasil,312
128217,3,2015,Brasil,342
128284,3,2015,Brasil,103
128314,2,2015,Brasil,678
128351,3,2015,Brasil,339
128462,4,2015,Brasil,460
128967,3,2015,Brasil,232
129187,2,2015,Brasil,1428
129509,2,2015,Brasil,222
129674,2,2015,Brasil,357
129855,9,2015,Brasil,130
130134,2,2015,Brasil,113
130229,2,2015,Brasil,570
130265,2,2015,Brasil,600
130510,9,2015,Brasil,110
130531,6,2015,Brasil,584
130562,2,2015,Brasil,752
130589,5,2015,Brasil,336
130705,2,2015,Brasil,642
130712,3,2015,Brasil,188
131022,2,2015,Brasil,23
131043,3,2015,Brasil,226
131050,6,2015,Brasil,192
131081,4,2015,Brasil,339
131148,3,2015,Brasil,110
132247,8,2015,Brasil,792
132395,4,2015,Brasil,416
132654,8,2015,Brasil,345
132963,3,2015,Brasil,420
132972,2,2015,Brasil,484
133137,2,2015,Brasil,110
133178,4,2015,Brasil,114
133341,4,2015,Brasil,412
133389,4,2015,Brasil,210
133440,2,2015,Brasil,330
133498,4,2015,Brasil,224
133499,6,2015,Brasil,230
133708,2,2015,Brasil,496
133907,5,2015,Brasil,120
133965,3,2015,Brasil,210
133984,3,2015,Brasil,456
134029,3,2015,Brasil,464
134094,2,2015,Brasil,107
134105,2,2015,Brasil,188
134190,2,2015,Brasil,113
134214,2,2015,Brasil,428
134333,3,2015,Brasil,18
135858,3,2015,Brasil,364
136152,2,2015,Brasil,1428
136533,3,2015,Brasil,432
136590,9,2015,Brasil,216
136638,8,2015,Brasil,115
136676,3,2015,Brasil,309
136872,3,2015,Brasil,127
137213,3,2015,Brasil,354
137545,3,2015,Brasil,460
137560,3,2015,Brasil,3390
137646,3,2015,Brasil,188
137664,3,2015,Brasil,106
137682,3,2015,Brasil,324
138336,3,2015,Brasil,51
138374,3,2015,Brasil,220
139137,5,2015,Brasil,368
139173,3,2015,Brasil,436
139326,3,2015,Brasil,330
139461,5,2015,Brasil,121
139875,7,2015,Brasil,327
139972,3,2015,Brasil,436
140263,9,2015,Brasil,351
140454,3,2015,Brasil,444
140615,3,2015,Brasil,327
140617,9,2015,Brasil,97
140641,3,2015,Brasil,4
140642,9,2015,Brasil,2660
140745,3,2015,Brasil,282
140792,3,2015,Brasil,636
140813,3,2015,Brasil,114
140848,3,2015,Brasil,190
140889,3,2015,Brasil,336
141329,8,2015,Brasil,348
141409,8,2015,Brasil,115
141662,3,2015,Brasil,342
141716,7,2015,Brasil,396
141773,9,2015,Brasil,95
143467,5,2015,Brasil,192
143502,3,2015,Brasil,354
143520,3,2015,Brasil,108
143577,3,2015,Brasil,107
144288,10,2015,Brasil,228
144547,3,2015,Brasil,117
144551,3,2015,Brasil,327
145031,3,2015,Brasil,95
145050,5,2015,Brasil,444
145268,3,2015,Brasil,856
145313,3,2015,Brasil,120
145348,8,2015,Brasil,384
145364,3,2015,Brasil,100
145538,3,2015,Brasil,98
145607,3,2015,Brasil,282
145684,6,2015,Brasil,116
146371,8,2015,Brasil,230
146376,3,2015,Brasil,333
146711,3,2015,Brasil,327
146925,3,2015,Brasil,468
146963,3,2015,Brasil,315
147985,8,2015,Brasil,376
148056,3,2015,Brasil,728
148061,4,2015,Brasil,345
148975,3,2015,Brasil,321
149070,3,2015,Brasil,102
149460,3,2015,Brasil,106
149520,4,2015,Brasil,440
149575,3,2015,Brasil,208
149597,3,2015,Brasil,351
149833,3,2015,Brasil,94
150786,3,2015,Brasil,303
151322,5,2015,Brasil,226
152247,9,2015,Brasil,714
152259,3,2015,Brasil,357
152891,9,2015,Brasil,220
152927,5,2015,Brasil,444
153008,3,2015,Brasil,208
153683,3,2015,Brasil,440
153841,6,2015,Brasil,11
153903,3,2015,Brasil,198
153981,3,2015,Brasil,106
154422,3,2015,Brasil,188
154478,6,2015,Brasil,26
154659,3,2015,Brasil,76
155040,3,2015,Brasil,104
155088,6,2015,Brasil,872
155126,3,2015,Brasil,102
155680,4,2015,Brasil,168
156621,9,2015,Brasil,12
156744,3,2015,Brasil,330
156748,5,2015,Brasil,354
156796,3,2015,Brasil,218
157600,3,2015,Brasil,282
157702,3,2015,Brasil,105
157739,3,2015,Brasil,339
157755,5,2015,Brasil,288
157784,3,2015,Brasil,321
158689,5,2015,Brasil,693
158849,9,2015,Brasil,440
158890,3,2015,Brasil,208
159443,4,2015,Brasil,348
160395,3,2015,Brasil,180
160464,4,2015,Brasil,288
160784,3,2015,Brasil,214
161137,3,2015,Brasil,188
161190,3,2015,Brasil,100
161221,3,2015,Brasil,333
161274,3,2015,Brasil,116
161858,3,2015,Brasil,216
162164,8,2015,Brasil,495
162464,3,2015,Brasil,364
162714,7,2015,Brasil,550
162819,4,2015,Brasil,232
163707,3,2015,Brasil,106
163860,3,2015,Brasil,2331
163952,4,2015,Brasil,472
164976,4,2015,Brasil,282
165027,3,2015,Brasil,194
165267,4,2015,Brasil,330
165750,4,2015,Brasil,448
166304,4,2015,Brasil,440
166405,4,2015,Brasil,105
166460,8,2015,Brasil,226
166484,4,2015,Brasil,432
166534,5,2015,Brasil,192
166591,5,2015,Brasil,336
166880,4,2015,Brasil,436
167881,4,2015,Brasil,376
168154,4,2015,Brasil,416
168294,8,2015,Brasil,198
168378,4,2015,Brasil,2071
168654,8,2015,Brasil,396
168971,5,2015,Brasil,480
169933,5,2015,Brasil,342
170001,5,2015,Brasil,312
170464,8,2015,Brasil,412
170768,4,2015,Brasil,327
170891,8,2015,Brasil,186
171448,7,2015,Brasil,96
171769,4,2015,Brasil,333
172931,4,2015,Brasil,212
173711,7,2015,Brasil,520
174244,5,2015,Brasil,336
174316,4,2015,Brasil,110
174792,4,2015,Brasil,990
174882,5,2015,Brasil,357
174942,6,2015,Brasil,576
175082,4,2015,Brasil,111
175116,9,2015,Brasil,10
175757,9,2015,Brasil,348
175947,4,2015,Brasil,460
176613,4,2015,Brasil,39
176743,4,2015,Brasil,336
177107,4,2015,Brasil,364
178032,4,2015,Brasil,336
178057,7,2015,Brasil,198
178061,4,2015,Brasil,100
178100,7,2015,Brasil,327
178496,9,2015,Brasil,3
179404,6,2015,Brasil,472
179722,4,2015,Brasil,21
179884,5,2015,Brasil,448
179898,4,2015,Brasil,279
181324,4,2015,Brasil,333
181818,4,2015,Brasil,456
182129,4,2015,Brasil,119
182485,4,2015,Brasil,2976
182500,9,2015,Brasil,115
182821,7,2015,Brasil,575
182826,4,2015,Brasil,234
183060,4,2015,Brasil,192
183366,8,2015,Brasil,288
183971,7,2015,Brasil,96
184085,5,2015,Brasil,654
184146,4,2015,Brasil,112
184920,9,2015,Brasil,436
185547,8,2015,Brasil,98
185929,4,2015,Brasil,294
186443,4,2015,Brasil,188
186488,6,2015,Brasil,333
186746,5,2015,Brasil,113
186957,5,2015,Brasil,448
188304,5,2015,Brasil,360
188388,6,2015,Brasil,336
188453,5,2015,Brasil,530
188812,5,2015,Brasil,327
189263,8,2015,Brasil,216
189484,5,2015,Brasil,198
189919,5,2015,Brasil,218
190562,5,2015,Brasil,324
190623,5,2015,Brasil,384
190641,5,2015,Brasil,206
190688,5,2015,Brasil,468
191390,7,2015,Brasil,242
191919,5,2015,Brasil,232
191964,5,2015,Brasil,162
192336,8,2015,Brasil,404
193227,5,2015,Brasil,114
193538,5,2015,Brasil,28
193804,8,2015,Brasil,312
194398,6,2015,Brasil,460
194466,5,2015,Brasil,420
195094,5,2015,Brasil,309
195139,5,2015,Brasil,456
195145,8,2015,Brasil,460
195340,5,2015,Brasil,333
195455,5,2015,Brasil,336
195477,6,2015,Brasil,230
195595,5,2015,Brasil,564
195999,5,2015,Brasil,102
196050,5,2015,Brasil,116
196454,5,2015,Brasil,192
196893,5,2015,Brasil,565
196901,5,2015,Brasil,198
197057,5,2015,Brasil,222
197713,7,2015,Brasil,294
198439,5,2015,Brasil,198
199251,6,2015,Brasil,309
199345,5,2015,Brasil,496
199481,5,2015,Brasil,240
199487,5,2015,Brasil,436
200313,6,2015,Brasil,222
200350,5,2015,Brasil,565
200595,5,2015,Brasil,192
200940,5,2015,Brasil,738
201564,6,2015,Brasil,488
202450,7,2015,Brasil,388
202802,5,2015,Brasil,101
203057,6,2015,Brasil,336
204245,5,2015,Brasil,321
204529,5,2015,Brasil,288
205212,6,2015,Brasil,96
205237,6,2015,Brasil,336
205598,8,2015,Brasil,125
206275,6,2015,Brasil,102
206530,6,2015,Brasil,303
206674,8,2015,Brasil,460
206761,6,2015,Brasil,234
207186,8,2015,Brasil,96
208160,6,2015,Brasil,288
209247,6,2015,Brasil,98
209869,6,2015,Brasil,708
210193,6,2015,Brasil,288
210260,6,2015,Brasil,224
210529,6,2015,Brasil,109
210726,7,2015,Brasil,192
210816,6,2015,Brasil,336
210825,6,2015,Brasil,232
211375,9,2015,Brasil,448
212040,6,2015,Brasil,456
212511,8,2015,Brasil,336
212699,9,2015,Brasil,490
212748,6,2015,Brasil,210
213407,6,2015,Brasil,684
214424,7,2015,Brasil,172
214614,6,2015,Brasil,505
214680,6,2015,Brasil,123
214683,6,2015,Brasil,912
216084,7,2015,Brasil,214
216748,8,2015,Brasil,345
216767,6,2015,Brasil,96
216812,7,2015,Brasil,588
217092,6,2015,Brasil,297
217110,7,2015,Brasil,222
217340,6,2015,Brasil,500
217456,6,2015,Brasil,339
217593,9,2015,Brasil,336
218129,6,2015,Brasil,113
218307,8,2015,Brasil,315
218390,7,2015,Brasil,226
219002,6,2015,Brasil,297
219683,7,2015,Brasil,690
220317,6,2015,Brasil,109
220371,6,2015,Brasil,570
220499,7,2015,Brasil,297
221364,7,2015,Brasil,192
221853,6,2015,Brasil,448
223094,6,2015,Brasil,114
223349,7,2015,Brasil,594
223358,9,2015,Brasil,594
224262,6,2015,Brasil,321
224420,6,2015,Brasil,198
224485,9,2015,Brasil,345
224585,6,2015,Brasil,456
224620,7,2015,Brasil,288
225086,7,2015,Brasil,192
226030,7,2015,Brasil,456
226100,6,2015,Brasil,192
226856,7,2015,Brasil,396
230275,7,2015,Brasil,560
230525,7,2015,Brasil,101
231123,8,2015,Brasil,103
232382,7,2015,Brasil,354
233083,7,2015,Brasil,465
233776,7,2015,Brasil,660
234409,7,2015,Brasil,995
235062,7,2015,Brasil,297
235618,7,2015,Brasil,230
236311,7,2015,Brasil,285
236810,7,2015,Brasil,96
237194,7,2015,Brasil,26
238965,9,2015,Brasil,267
238999,7,2015,Brasil,342
239472,7,2015,Brasil,345
239575,7,2015,Brasil,246
239808,9,2015,Brasil,198
240612,10,2015,Brasil,115
240706,8,2015,Brasil,570
240717,9,2015,Brasil,230
241665,7,2015,Brasil,104
241779,8,2015,Brasil,224
242120,8,2015,Brasil,192
242195,7,2015,Brasil,110
242413,7,2015,Brasil,99
242537,8,2015,Brasil,198
242799,7,2015,Brasil,896
243241,7,2015,Brasil,660
243780,7,2015,Brasil,345
244220,7,2015,Brasil,693
244368,9,2015,Brasil,246
244372,9,2015,Brasil,354
244422,9,2015,Brasil,288
244637,9,2015,Brasil,234
244827,8,2015,Brasil,468
244863,7,2015,Brasil,99
245013,7,2015,Brasil,190
245101,7,2015,Brasil,3
245111,7,2015,Brasil,192
245115,8,2015,Brasil,288
245505,7,2015,Brasil,110
245988,8,2015,Brasil,448
246600,7,2015,Brasil,1638
246845,7,2015,Brasil,288
247325,7,2015,Brasil,490
247437,7,2015,Brasil,4
248221,7,2015,Brasil,119
248333,7,2015,Brasil,464
248354,7,2015,Brasil,246
248699,7,2015,Brasil,106
248834,7,2015,Brasil,297
248856,8,2015,Brasil,109
249261,7,2015,Brasil,104
249563,7,2015,Brasil,198
249985,7,2015,Brasil,115
250042,7,2015,Brasil,192
250521,8,2015,Brasil,472
250533,7,2015,Brasil,52
250745,7,2015,Brasil,792
251541,9,2015,Brasil,232
252086,9,2015,Brasil,336
252328,7,2015,Brasil,354
252384,7,2015,Brasil,192
253151,8,2015,Brasil,472
253168,7,2015,Brasil,476
253222,7,2015,Brasil,248
253316,8,2015,Brasil,96
253377,7,2015,Brasil,339
253839,8,2015,Brasil,8
253878,7,2015,Brasil,99
254286,8,2015,Brasil,488
254306,8,2015,Brasil,404
254337,8,2015,Brasil,336
254518,9,2015,Brasil,105
254589,8,2015,Brasil,220
254594,8,2015,Brasil,336
254684,8,2015,Brasil,288
255021,8,2015,Brasil,351
255069,8,2015,Brasil,339
255179,8,2015,Brasil,446
255946,8,2015,Brasil,336
256065,8,2015,Brasil,468
256137,8,2015,Brasil,228
256145,8,2015,Brasil,360
256439,8,2015,Brasil,535
256544,8,2015,Brasil,306
256643,8,2015,Brasil,297
256700,8,2015,Brasil,416
256712,8,2015,Brasil,375
256748,9,2015,Brasil,222
256955,8,2015,Brasil,345
257322,8,2015,Brasil,238
257685,8,2015,Brasil,2580
258191,8,2015,Brasil,336
258266,8,2015,Brasil,180
258649,8,2015,Brasil,495
258777,9,2015,Brasil,396
259052,8,2015,Brasil,49
259177,8,2015,Brasil,94
259780,9,2015,Brasil,72
260270,8,2015,Brasil,224
260636,8,2015,Brasil,198
260941,8,2015,Brasil,220
260989,8,2015,Brasil,460
261466,8,2015,Brasil,224
262056,9,2015,Brasil,594
262078,8,2015,Brasil,297
262137,8,2015,Brasil,372
262301,8,2015,Brasil,327
263406,8,2015,Brasil,192
264126,8,2015,Brasil,186
264315,8,2015,Brasil,104
264344,8,2015,Brasil,115
264406,8,2015,Brasil,452
265086,9,2015,Brasil,360
265389,9,2015,Brasil,448
265399,8,2015,Brasil,99
265405,8,2015,Brasil,472
265469,8,2015,Brasil,297
265478,8,2015,Brasil,464
265479,8,2015,Brasil,321
265590,8,2015,Brasil,412
266000,8,2015,Brasil,230
266235,8,2015,Brasil,480
266355,8,2015,Brasil,232
266828,8,2015,Brasil,282
266933,8,2015,Brasil,492
267320,8,2015,Brasil,220
267803,9,2015,Brasil,236
268078,9,2015,Brasil,192
268143,8,2015,Brasil,576
268195,8,2015,Brasil,117
268295,9,2015,Brasil,236
268886,8,2015,Brasil,396
268888,8,2015,Brasil,342
269097,8,2015,Brasil,230
269391,8,2015,Brasil,456
269468,8,2015,Brasil,204
269923,8,2015,Brasil,404
270320,8,2015,Brasil,333
270805,8,2015,Brasil,248
271175,8,2015,Brasil,339
271439,8,2015,Brasil,114
271457,8,2015,Brasil,60
273144,8,2015,Brasil,448
273897,8,2015,Brasil,468
273907,8,2015,Brasil,448
273922,8,2015,Brasil,214
274065,8,2015,Brasil,416
274325,8,2015,Brasil,448
274378,8,2015,Brasil,116
274757,8,2015,Brasil,920
275116,8,2015,Brasil,344
275532,8,2015,Brasil,33
276596,8,2015,Brasil,396
276695,8,2015,Brasil,392
277452,8,2015,Brasil,36
278043,9,2015,Brasil,336
278201,8,2015,Brasil,267
278472,9,2015,Brasil,2
280839,9,2015,Brasil,440
280896,9,2015,Brasil,99
281115,9,2015,Brasil,396
281497,9,2015,Brasil,200
281638,9,2015,Brasil,336
282254,9,2015,Brasil,96
282348,9,2015,Brasil,224
283034,9,2015,Brasil,366
283040,9,2015,Brasil,117
283656,9,2015,Brasil,238
283848,9,2015,Brasil,339
284467,9,2015,Brasil,0
284657,9,2015,Brasil,198
285263,9,2015,Brasil,39
285461,9,2015,Brasil,240
285482,9,2015,Brasil,109
285512,9,2015,Brasil,336
286780,9,2015,Brasil,805
286788,10,2015,Brasil,428
287623,9,2015,Brasil,357
288682,9,2015,Brasil,348
288863,9,2015,Brasil,777
288951,9,2015,Brasil,944
289379,9,2015,Brasil,8
290282,9,2015,Brasil,558
290658,9,2015,Brasil,412
290727,9,2015,Brasil,106
291329,9,2015,Brasil,196
292642,9,2015,Brasil,448
292686,9,2015,Brasil,96
292740,9,2015,Brasil,6
293333,9,2015,Brasil,103
293836,9,2015,Brasil,210
295062,9,2015,Brasil,333
296848,9,2015,Brasil,115
298317,9,2015,Brasil,333
298792,9,2015,Brasil,336
298970,9,2015,Brasil,115
299099,9,2015,Brasil,202
299606,9,2015,Brasil,198
299731,9,2015,Brasil,336
300238,9,2015,Brasil,198
300619,9,2015,Brasil,230
301303,9,2015,Brasil,369
302204,9,2015,Brasil,228
302303,9,2015,Brasil,288
302378,9,2015,Brasil,182
302890,9,2015,Brasil,198
304187,10,2015,Brasil,345
304560,10,2015,Brasil,348